id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
410	Global_warming	Carbon_sink	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.9	759.0	39.87	5075.0	209.0	16.2	0.006283187	0.001023797	0.002305143	0.137202123	0.481012022	0.003022289	0	0.26281	0.5	0.0	GlobalWarming	0	3.7486e-05	4.354e-06	0.0	0.0	0.0	165.9844	3368	541	221	233	26	0	0.01574	0.41683	8.37987
411	Attribution_of_recent_climate_change	Enteric_fermentation	14.9	836.0	40.08	5805.0	242.0	16.4	0.07487547	14.8	140.0	35.98	717.0	32.0	15.3	0.000893908	0.000993193	0.002303484	0.011825738	0.990546886	0.000885458	0	0.13333	0.2	0.11111	GlobalWarming	0	4.478e-06	5.18e-07	1e-08	0.018518519	0.002141328	5.47788	209	258	15	39	1	1	0.01914	0.31272	12.54328
412	Global_warming	Extreme_weather	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.9	218.0	43.02	1365.0	60.0	15.3	0.01062109	0.000998826	0.002304479	0.237698168	0.49298291	0.005236016	0	0.21321	0.66667	0.0	GlobalWarming	1	3.7486e-05	2.369e-06	1.9e-08	0.008097166	0.00051164	177.19053	3368	541	140	107	12	2	0.01306	0.41643	8.77
413	Global_warming	New_Zealand	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.1	1524.0	52.29	8479.0	411.0	14.0	0.051758558	0.001023797	0.002309469	0.833439892	0.354704922	0.018359015	0	0.16627	0.42857	0.0	GlobalWarming	0	3.7486e-05	0.000587581	0.0	0.0	0.0	-1140.828	3368	541	60394	878	9	0	0.03058	0.88082	1.24424
414	Attribution_of_recent_climate_change	Effects_of_global_warming	14.9	836.0	40.08	5805.0	242.0	16.4	0.07487547	13.3	1154.0	44.24	7671.0	359.0	14.0	0.075250317	0.000844011	0.002368616	0.998413576	0.993440143	0.074756686	0	0.425	0.5	0.2	GlobalWarming	1	4.478e-06	7.183e-06	1.9e-08	0.002670227	0.004282655	-3.39851	209	258	356	393	51	2	0.13397	0.25386	10.78179
415	United_Nations_Framework_Convention_on_Climate_Change	Methane	15.2	1136.0	40.28	5346.0	221.0	16.5	0.069900772	14.0	538.0	43.22	3075.0	145.0	14.3	0.000712082	0.00101916	0.002342263	0.009461262	0.928754252	0.00066135	0	0.04871	0.28571	0.0	GlobalWarming	0	1.263e-05	2.08e-05	0.0	0.0	0.0	-111.6297	649	668	1722	447	9	0	0.05855	0.42932	7.31351
416	Global_warming	George_W._Bush	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.7	2532.0	50.67	14192.0	587.0	13.9	0.027283009	0.001017344	0.00230614	0.446119659	0.360192116	0.009827125	0	0.07577	0.4	0.0	GlobalWarming	0	3.7486e-05	0.000144795	1.9e-08	0.000132459	0.00051164	-229.613	3368	541	14077	1022	11	2	0.05968	0.58717	4.30985
417	Global_warming	Geological_Society_of_London	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	16.1	201.0	38.35	779.0	30.0	19.3	0.074756039	0.001023797	0.002310136	0.975091703	0.287325575	0.021479322	0	0.11178	0.5	0.0	GlobalWarming	0	3.7486e-05	9.35e-06	1e-08	0.001025641	0.00025582	157.1225	3368	541	846	129	3	1	0.00267	0.6875	3.88527
418	Troposphere	Landform	13.6	268.0	-35.77	2171.0	86.0	13.9	0.000237111	13.9	78.0	35.88	515.0	27.0	16.1	7.2849e-05	0.003772003	0.002339865	-0.00635565	-0.020686667	-1.507e-06	0	0.27778	0.33333	0.0	GlobalWarming	0	5.073e-06	5.859e-06	1e-08	0.001636661	0.001890359	0.9114	374	155	480	131	2	1	0.01604	0.46448	7.28871
419	Carbon_cycle	Peat	13.4	332.0	43.83	2036.0	118.0	14.5	0.014658043	12.2	648.0	53.1	4047.0	195.0	12.5	0.000472888	0.000809963	0.002295552	0.018622614	0.577242012	0.000272971	0	0.2384	0.6	0.0	GlobalWarming	0	4.843e-06	1.7281e-05	1e-08	0.000554939	0.001980198	-45.8434	323	182	1539	263	6	1	0.03096	0.52567	6.55629
420	Global_warming	List_of_parties_to_the_Kyoto_Protocol	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.0	50.0	50.67	268.0	13.0	14.1	0.075211151	0.001023797	0.002310136	0.977203183	0.286205346	0.021525833	0	0.22889	0.6	0.0	GlobalWarming	0	3.7486e-05	8.73e-07	1e-08	0.010989011	0.00025582	181.96498	3368	541	49	42	3	1	0.00178	0.55207	7.41011
421	Greenhouse_gas	Absorption_(electromagnetic_radiation)	13.7	1180.0	33.85	6946.0	300.0	14.9	0.008855492	17.2	115.0	16.12	658.0	34.0	19.0	0.010275104	0.001013772	0.002312807	0.355261118	0.306178112	0.003146012	0	0.14435	0.4	0.0	GlobalWarming	0	2.4905e-05	4.613e-06	1e-08	0.002079002	0.00038506	127.9569	2222	375	371	110	3	1	0.0054	0.55297	6.08958
422	Global_warming	Salinity	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.6	230.0	19.57	1662.0	90.0	13.3	0.000783811	0.000998826	0.002310136	0.021273113	0.597853879	0.000468604	0	0.17315	0.42857	0.0	GlobalWarming	0	3.7486e-05	1.0913e-05	1e-08	0.000878735	0.00025582	102.1301	3368	541	974	164	7	1	0.01158	0.52595	5.79748
423	Fossil_fuel	Redox	13.5	354.0	44.64	2359.0	109.0	13.8	0.003667535	15.4	515.0	40.28	3029.0	130.0	15.2	0.001142428	0.000948482	0.002330663	0.054507865	0.174986533	0.000199909	0	0.29167	0.33333	0.25	GlobalWarming	0	1.612e-05	2.8875e-05	1e-08	0.000332116	0.000594884	-158.901	1435	246	2732	279	10	1	0.03624	0.48971	5.95539
424	Fossil_fuel	Geothermal_electricity	13.5	354.0	44.64	2359.0	109.0	13.8	0.003667535	13.4	462.0	52.8	2773.0	136.0	13.2	0.002159909	0.001023363	0.002330663	0.24743133	0.420139396	0.000907463	0	0.36111	0.5	0.25	GlobalWarming	0	1.612e-05	5.054e-06	1e-08	0.001897533	0.000594884	81.4904	1435	246	360	167	8	1	0.03693	0.34824	8.90676
425	Greenhouse_gas	Carbon_emissions_reporting	13.7	1180.0	33.85	6946.0	300.0	14.9	0.008855492	15.5	271.0	31.41	1432.0	63.0	19.9	0.011974489	0.001016638	0.002292921	0.427074591	0.315834418	0.003781956	0	0.15873	0.33333	0.0	GlobalWarming	0	2.4905e-05	7.58e-07	1.9e-08	0.025316456	0.000770119	162.16733	2222	375	28	51	3	2	0.0027	0.49179	8.8175
426	Intergovernmental_Panel_on_Climate_Change	House_of_Lords	14.2	2196.0	42.31	10130.0	482.0	15.5	0.069688191	13.9	1680.0	53.65	11705.0	449.0	15.0	0.074714506	0.001024092	0.002326258	0.979180512	0.913307502	0.068237319	0	0.20881	0.42857	0.0	GlobalWarming	0	1.2428e-05	6.6169e-05	0.0	0.0	0.0	-238.7799	961	335	6420	480	4	0	0.00832	0.78768	2.60078
427	Kyoto_Protocol	Group_of_77	14.0	1715.0	42.72	9186.0	415.0	14.6	0.008874547	14.0	134.0	47.52	755.0	30.0	15.2	0.075613511	0.001031524	0.002310136	0.951554125	0.11168125	0.008444611	0	0.211	0.42857	0.0	GlobalWarming	0	1.9563e-05	4.967e-06	1e-08	0.001930502	0.000490196	40.9131	1083	957	406	112	15	1	0.01662	0.4381	7.5813
428	Gross_domestic_product	United_Nations	15.0	863.0	39.26	5317.0	213.0	15.4	0.022804017	15.5	1222.0	37.64	7474.0	276.0	17.1	0.017627326	0.001024718	0.00230614	0.379440772	0.490872729	0.008652774	0	0.06898	0.14286	0.0	GlobalWarming	0	3.4801e-05	0.000190087	1e-08	5.0449e-05	0.000275558	-470.365	3315	314	19243	579	9	1	0.09412	0.56836	4.51609
429	Stratosphere	Airliner	14.4	222.0	48.74	1575.0	67.0	15.7	0.000155173	13.7	1042.0	48.54	6791.0	282.0	15.0	2.5508e-05	0.002967359	0.002328967	0.007677836	0.046705846	1.191e-06	0	0.19206	0.33333	0.0	GlobalWarming	0	5.552e-06	1.7463e-05	1e-08	0.000549149	0.001727116	-9.9885	426	153	1440	381	3	1	0.01643	0.57249	5.73832
430	IPCC_Fourth_Assessment_Report	Halocarbon	13.3	937.0	51.18	5342.0	202.0	13.9	0.033936475	14.6	302.0	43.22	1598.0	71.0	18.2	1.6829e-05	0.000724928	0.002326258	0.000306427	0.617909048	1.0399e-05	0	0.08712	0.16667	0.0	GlobalWarming	0	4.152e-06	2.81e-06	1.9e-08	0.006825939	0.004618938	1.3098	229	204	145	148	2	2	0.00873	0.45663	8.13842
431	IPCC_Fourth_Assessment_Report	Regenerative_brake	13.3	937.0	51.18	5342.0	202.0	13.9	0.033936475	13.5	626.0	-87.44	4367.0	173.0	13.4	0.000954353	0.001022087	0.002345697	0.019465548	0.692188133	0.000660592	0	0.07937	0.28571	0.0	GlobalWarming	1	4.152e-06	7.211e-06	1e-08	0.001329787	0.002309469	-5.6386	229	204	580	172	4	1	0.0	0.0	0.0
432	Northern_Hemisphere	Tropics	11.3	123.0	59.74	660.0	28.0	12.8	0.007153583	13.7	178.0	43.43	931.0	41.0	15.0	0.000424002	0.000999251	0.002300173	0.037250927	0.628482108	0.000266478	0	0.33929	0.42857	0.25	GlobalWarming	0	1.7051e-05	4.3959e-05	1.9e-08	0.0004363	0.001124859	-105.267	1631	147	4410	174	6	2	0.06315	0.47188	6.06593
433	Global_warming	Australia	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.8	1455.0	42.61	7972.0	342.0	15.1	0.004509455	0.000979455	0.002293578	0.105710093	0.51637771	0.002328582	0	0.17349	0.42857	0.0	GlobalWarming	0	3.7486e-05	0.001461215	0.0	0.0	0.0	-2549.818	3368	541	151518	855	12	0	0.06621	0.90118	1.03163
434	Global_warming	Crop_yield	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	12.9	50.0	53.65	493.0	19.0	15.3	0.013057907	0.001023797	0.002310136	0.249388495	0.420705261	0.00549353	0	0.11619	0.42857	0.0	GlobalWarming	0	3.7486e-05	2.656e-06	0.0	0.0	0.0	164.1051	3368	541	219	58	1	0	0.00327	0.57418	6.1245
435	Instrumental_temperature_record	Arctic_oscillation	13.5	440.0	44.34	2752.0	113.0	14.1	0.022727728	14.2	183.0	41.4	1049.0	40.0	14.6	0.002670473	0.001017016	0.002296871	0.07438191	0.633045955	0.001690532	0	0.33069	0.66667	0.0	GlobalWarming	0	2.407e-06	1.458e-06	1e-08	0.006578947	0.003984064	3.45296	135	116	70	82	7	1	0.04444	0.28025	11.5364
436	United_Nations_Framework_Convention_on_Climate_Change	South_Africa	15.2	1136.0	40.28	5346.0	221.0	16.5	0.069900772	13.2	1870.0	50.87	10776.0	487.0	14.4	0.012228966	0.001015128	0.002313142	0.171689154	0.981375264	0.012001204	0	0.23101	0.5	0.0	GlobalWarming	0	1.263e-05	0.00056214	0.0	0.0	0.0	-1140.8477	649	668	57633	986	3	0	0.06009	0.8216	2.28625
437	Global_warming	United_States	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.0	2800.0	53.81	17435.0	778.0	12.9	0.027428651	0.001023797	0.002310136	0.524299925	0.421066273	0.01154928	0	0.13801	0.42857	0.0	GlobalWarming	0	3.7486e-05	0.008480027	0.0	0.0	0.0	-10882.828	3368	541	882632	1651	16	0	0.18587	1.00207	-0.02158
438	Global_warming_in_the_Arctic	Habitat	13.1	587.0	49.35	3601.0	151.0	14.9	0.076032029	15.2	424.0	45.29	3651.0	140.0	16.8	0.001830864	0.001023646	0.002323555	0.02371665	0.984903985	0.001803225	0	0.13711	0.42857	0.0	GlobalWarming	1	2.723e-06	0.000169172	1e-08	5.6686e-05	0.003521127	-523.90521	129	155	17517	124	1	1	0.0	0.0	0.0
439	Stratosphere	Richard_Assmann	14.4	222.0	48.74	1575.0	67.0	15.7	0.000155173	14.7	122.0	42.61	543.0	28.0	15.3	0.006317185	0.000954525	0.002296871	0.097879697	0.002404281	1.5188e-05	0	0.09949	0.4	0.0	GlobalWarming	0	5.552e-06	1.026e-06	1.9e-08	0.018691589	0.003454231	32.18456	426	153	21	86	4	2	0.01643	0.33365	11.83786
440	Gross_domestic_product	Uneconomic_growth	15.0	863.0	39.26	5317.0	213.0	15.4	0.022804017	16.1	134.0	31.51	776.0	34.0	17.7	0.018954965	0.000999725	0.002294236	0.424101846	0.51022125	0.009671226	0	0.32788	0.66667	0.0	GlobalWarming	0	3.4801e-05	1.084e-06	1.9e-08	0.017699115	0.000551116	423.8703	3315	314	38	75	6	2	0.00422	0.46645	9.02217
441	Attribution_of_recent_climate_change	Slash-and-burn	14.9	836.0	40.08	5805.0	242.0	16.4	0.07487547	13.0	396.0	51.18	2539.0	126.0	14.4	0.07343809	0.001006481	0.002291279	0.968584791	0.987542595	0.072523241	0	0.16875	0.5	0.0	GlobalWarming	0	4.478e-06	7.71e-06	1e-08	0.001243781	0.002141328	-58.32661	209	258	605	199	6	1	0.01435	0.52981	6.79434
442	Global_warming	Volumetric_heat_capacity	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	16.1	265.0	27.76	1937.0	63.0	16.4	0.016810788	0.001015958	0.002296871	0.346535902	0.454083024	0.007633493	0	0.20306	0.45455	0.0	GlobalWarming	0	3.7486e-05	1.429e-06	1e-08	0.006711409	0.00025582	178.52599	3368	541	64	85	4	1	0.00148	0.58151	6.76178
443	Kyoto_Protocol	Aggregate_data	14.0	1715.0	42.72	9186.0	415.0	14.6	0.008874547	17.4	17.0	28.17	130.0	6.0	17.5	0.045869643	0.000956047	0.002303484	0.789423008	0.152732193	0.007005771	0	0.00128	0.27273	0.0	GlobalWarming	0	1.9563e-05	1.189e-06	1e-08	0.008064516	0.000490196	42.2145	1083	957	94	30	0	1	0.00369	0.5179	7.52212
444	Global_warming	Cosmic_ray	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.9	868.0	40.38	5331.0	214.0	15.3	0.004240082	0.00098297	0.002310136	0.079659556	0.413845976	0.001754741	0	0.12343	0.4	0.0	GlobalWarming	0	3.7486e-05	1.3589e-05	0.0	0.0	0.0	123.6373	3368	541	1063	354	9	0	0.00831	0.57093	5.19328
445	Global_warming	Canada	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.5	1653.0	32.83	9143.0	373.0	14.6	0.005111369	0.000989072	0.002310136	0.115411079	0.497376614	0.002542275	0	0.11011	0.42857	0.0	GlobalWarming	0	3.7486e-05	0.002055816	0.0	0.0	0.0	-3287.698	3368	541	213315	1062	9	0	0.07393	0.93321	0.69723
446	Global_warming	Group_of_77	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.0	134.0	47.52	755.0	30.0	15.2	0.075613511	0.001023797	0.002310136	0.984338516	0.286761062	0.021683011	0	0.14532	0.33333	0.0	GlobalWarming	0	3.7486e-05	4.967e-06	1e-08	0.001930502	0.00025582	161.022	3368	541	406	112	1	1	0.00327	0.61208	5.23395
447	Carbon_cycle	Respiration_(physiology)	13.4	332.0	43.83	2036.0	118.0	14.5	0.014658043	17.6	142.0	21.33	586.0	27.0	20.8	0.003522271	0.001037765	0.002294894	0.125535918	0.52242166	0.001840111	0	0.22811	0.5	0.0	GlobalWarming	0	4.843e-06	4.728e-06	0.0	0.0	0.0	-18.1024	323	182	365	128	2	0	0.03096	0.37547	8.63232
448	Global_warming_in_the_Arctic	European_Space_Agency	13.1	587.0	49.35	3601.0	151.0	14.9	0.076032029	14.7	1240.0	47.42	5760.0	229.0	16.2	0.03616442	0.00100035	0.002301165	0.47413189	0.996814269	0.03604921	0	0.11602	0.5	0.0	GlobalWarming	0	2.723e-06	2.6765e-05	1e-08	0.000358295	0.003521127	-88.32911	129	155	2396	395	3	1	0.00775	0.7412	3.91989
449	Global_warming	Gray_whale	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.4	1075.0	56.39	6808.0	298.0	14.7	0.004038547	0.001023797	0.002299842	0.08346989	0.455281281	0.001838675	0	0.08461	0.33333	0.0	GlobalWarming	0	3.7486e-05	6.905e-06	0.0	0.0	0.0	168.3232	3368	541	375	345	2	0	0.00119	0.71418	3.88911
450	World_Meteorological_Organization	Palau	17.7	519.0	18.39	2537.0	93.0	21.4	0.025520054	13.0	896.0	53.51	4496.0	240.0	13.2	0.000207373	0.00091652	0.002296871	0.001995689	0.245596013	5.093e-05	0	0.10146	0.5	0.0	GlobalWarming	0	1.6274e-05	3.1301e-05	1e-08	0.000306373	0.000589275	-18.6135	1440	257	2537	727	8	1	0.02292	0.537	5.40116
451	Northern_Hemisphere	South_America	11.3	123.0	59.74	660.0	28.0	12.8	0.007153583	14.2	1817.0	48.54	9022.0	393.0	15.6	0.014279464	0.001024232	0.002300173	0.610938806	0.306062008	0.004370401	0	0.17143	0.2	0.14286	GlobalWarming	0	1.7051e-05	0.000149974	1.9e-08	0.000127885	0.001124859	-462.841	1631	147	15018	621	11	2	0.09074	0.58027	4.82104
452	Global_warming	Joseph_Fourier	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	12.8	352.0	54.12	1751.0	122.0	12.8	0.007803555	0.001023797	0.00230614	0.141725238	0.400064305	0.003121924	0	0.04541	0.4	0.0	GlobalWarming	0	3.7486e-05	5.159e-06	1e-08	0.001858736	0.00025582	165.8744	3368	541	228	310	3	1	0.00119	0.67839	4.60696
453	Global_warming	Henrik_Svensmark	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.5	444.0	42.11	2200.0	114.0	15.9	0.000457882	0.001023797	0.002310136	0.009313434	0.448055417	0.000205156	0	0.11259	0.5	0.0	GlobalWarming	0	3.7486e-05	1.803e-06	1e-08	0.005319149	0.00025582	182.16971	3368	541	60	128	5	1	0.00267	0.52599	7.70289
454	Global_warming	Ireland	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	13.3	2343.0	49.86	13454.0	605.0	14.5	0.002383836	0.001023797	0.002310136	0.054596167	0.504499674	0.001202644	0	0.18918	0.42857	0.09091	GlobalWarming	0	3.7486e-05	0.00039665	0.0	0.0	0.0	-650.796	3368	541	40299	1063	7	0	0.01336	0.93934	0.63325
455	United_Nations_Framework_Convention_on_Climate_Change	Yvo_de_Boer	15.2	1136.0	40.28	5346.0	221.0	16.5	0.069900772	15.4	106.0	37.74	477.0	20.0	16.9	0.044259763	0.001011621	0.002308469	0.553779499	0.874600572	0.038709614	0	0.18394	0.66667	0.0	GlobalWarming	0	1.263e-05	1.314e-06	1.9e-08	0.01459854	0.001518603	26.42309	649	668	30	107	11	2	0.01079	0.37881	10.71592
456	Sea_level_rise	Northern_Hemisphere	12.0	1150.0	60.35	6266.0	241.0	12.8	0.049156855	11.3	123.0	59.74	660.0	28.0	12.8	0.007153583	0.001012121	0.002300173	0.131086267	0.900777798	0.006443789	0	0.10714	0.42857	0.0	GlobalWarming	0	7.432e-06	1.7051e-05	0.0	0.0	0.0	-87.881	531	244	1631	147	0	0	0.03013	0.50909	6.43342
457	Carbon_dioxide	Carbon_sequestration	14.1	1166.0	16.22	7280.0	303.0	14.8	0.005682922	13.9	702.0	42.61	4354.0	213.0	14.5	0.005720447	0.00102145	0.002307138	0.960774268	0.954471789	0.005460006	0	0.19337	0.71429	0.0	GlobalWarming	0	4.8677e-05	5.131e-06	1.9e-08	0.003738318	0.000394011	399.9171	4528	548	349	186	27	2	0.01811	0.42209	7.92334
458	Gross_domestic_product	Lists_of_countries_by_GDP	15.0	863.0	39.26	5317.0	213.0	15.4	0.022804017	0.0	48.0	-81.79	176.0	1.0	90.0	0.074957084	0.000824773	0.002337473	0.996685045	0.30321914	0.022728423	0	0.06349	0.14286	0.0	GlobalWarming	0	3.4801e-05	9.59e-07	1e-08	0.01	0.000275558	416.977	3315	314	61	39	10	1	0.00241	0.53583	7.532
459	Global_warming	Mangrove	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	12.4	1329.0	52.9	6247.0	361.0	14.1	0.00019557	0.00077409	0.002309136	0.005599809	0.630733852	0.000123353	0	0.08234	0.42857	0.0	GlobalWarming	0	3.7486e-05	2.3629e-05	1e-08	0.000405844	0.00025582	88.4778	3368	541	2080	384	10	1	0.0101	0.59543	4.50495
460	Global_warming	Svante_Arrhenius	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.8	504.0	29.99	2943.0	114.0	15.9	0.000310441	0.001023797	0.002310136	0.00598163	0.424439587	0.000131763	0	0.06812	0.4	0.0	GlobalWarming	0	3.7486e-05	4.728e-06	1e-08	0.002028398	0.00025582	173.54184	3368	541	177	316	9	1	0.00297	0.57153	6.29418
461	Global_warming_in_the_Arctic	Beaufort_Sea	13.1	587.0	49.35	3601.0	151.0	14.9	0.076032029	12.0	525.0	60.35	3030.0	138.0	12.7	0.008521855	0.000981547	0.002294565	0.103472544	0.923182542	0.007867227	0	0.229	0.5	0.0	GlobalWarming	0	2.723e-06	5.389e-06	1e-08	0.001779359	0.003521127	-8.46521	129	155	312	250	10	1	0.0155	0.481	7.8609
462	Global_warming_in_the_Arctic	Arctic_Ocean_Conference	13.1	587.0	49.35	3601.0	151.0	14.9	0.076032029	11.3	165.0	47.99	674.0	65.0	14.1	0.016302331	0.001008319	0.002299511	0.214340425	0.999656857	0.016296737	0	0.13755	0.71429	0.0	GlobalWarming	0	2.723e-06	1.295e-06	1e-08	0.007407407	0.003521127	1.9402	129	155	25	110	13	1	0.00775	0.40033	10.50245
463	Climate_model	Ocean_current	14.4	332.0	-6.23	1712.0	74.0	15.2	0.038776001	12.5	231.0	53.1	1254.0	84.0	14.5	0.03064344	0.001006669	0.002296541	0.566177413	0.716437056	0.021954096	0	0.11429	0.42857	0.0	GlobalWarming	0	2.896e-06	6.674e-06	1e-08	0.001436782	0.003311258	-32.0375	197	105	538	158	3	1	0.04569	0.40601	8.63394
464	Kyoto_Protocol	Egypt	14.0	1715.0	42.72	9186.0	415.0	14.6	0.008874547	13.2	2614.0	51.07	13729.0	624.0	13.8	0.000964224	0.001031524	0.002310803	0.022848892	0.210297198	0.000202774	0	0.20155	0.5	0.0	GlobalWarming	0	1.9563e-05	0.000298096	1e-08	3.217e-05	0.000490196	-805.6029	1083	957	29983	1102	25	1	0.02124	0.85688	1.72842
465	Carbon_dioxide	Industrial_Revolution	14.1	1166.0	16.22	7280.0	303.0	14.8	0.005682922	13.6	2930.0	50.46	19692.0	934.0	14.4	0.011971506	0.001033579	0.002305143	0.344754098	0.16365616	0.001959211	0	0.10536	0.33333	0.0	GlobalWarming	0	4.8677e-05	4.1111e-05	1e-08	0.000233263	0.000197006	92.277	4528	548	3606	681	16	1	0.01811	0.55961	4.55424
466	Climate_change	Primary_production	14.4	866.0	40.69	5177.0	231.0	16.0	0.032912216	16.1	555.0	31.82	3493.0	145.0	16.5	0.031627854	0.001015074	0.002293249	0.590538317	0.614519224	0.019435925	1	0.09908	1.0	0.0	GlobalWarming	0	4.0047e-05	4.44e-06	1e-08	0.002159827	0.000239464	190.9415	3827	349	253	210	16	1	0.00784	0.4935	7.17943
467	Kyoto_Protocol	Chile	14.0	1715.0	42.72	9186.0	415.0	14.6	0.008874547	13.8	2237.0	50.77	12030.0	529.0	14.4	0.001640998	0.000985458	0.002310803	0.025274253	0.136683591	0.000224298	0	0.18145	0.55556	0.0	GlobalWarming	0	1.9563e-05	0.000279387	1e-08	3.4324e-05	0.000490196	-552.6079	1083	957	28157	977	19	1	0.02216	0.84429	1.88047
468	Sea_level_rise	University_of_Kiel	12.0	1150.0	60.35	6266.0	241.0	12.8	0.049156855	17.3	163.0	29.93	656.0	18.0	22.9	0.075540473	0.000994373	0.002299842	0.97926891	0.637244889	0.04813778	0	0.05524	0.23077	0.0	GlobalWarming	0	7.432e-06	9.427e-06	0.0	0.0	0.0	22.9471	531	244	793	190	1	0	0.0	0.0	0.0
469	Carbon_cycle	Ocean	13.4	332.0	43.83	2036.0	118.0	14.5	0.014658043	12.8	582.0	51.68	3642.0	172.0	13.4	0.002344236	0.000996438	0.002295552	0.082688887	0.517037232	0.001212057	0	0.34125	0.66667	0.0	GlobalWarming	0	4.843e-06	2.1145e-05	1.9e-08	0.000907029	0.003960396	-127.5412	323	182	1789	416	13	2	0.12693	0.39411	8.37476
470	Fossil_fuel	Fossil-fuel_power_station	13.5	354.0	44.64	2359.0	109.0	13.8	0.003667535	13.7	892.0	24.88	5286.0	225.0	14.4	0.024023546	0.001023363	0.002330663	1.002097532	0.152984382	0.003675227	0	0.58333	0.66667	0.5	GlobalWarming	0	1.612e-05	1.0472e-05	2.9e-08	0.002747253	0.001784652	61.9802	1435	246	859	233	37	3	0.03484	0.39022	7.56804
471	IPCC_Fourth_Assessment_Report	Building-integrated_photovoltaics	13.3	937.0	51.18	5342.0	202.0	13.9	0.033936475	14.8	237.0	34.56	1302.0	56.0	16.4	0.020666784	0.001024898	0.0022972	0.408160162	0.6702309	0.013851517	0	0.04563	0.14286	0.0	GlobalWarming	0	4.152e-06	2.071e-06	1e-08	0.00462963	0.002309469	7.0483	229	204	128	88	5	1	0.00437	0.51718	7.31833
472	Kyoto_Protocol	Mozambique	14.0	1715.0	42.72	9186.0	415.0	14.6	0.008874547	13.8	1672.0	51.28	8773.0	408.0	15.0	0.000343855	0.000754774	0.002310803	0.009018645	0.232761983	8.0036e-05	0	0.20216	0.5	0.0	GlobalWarming	0	1.9563e-05	7.621e-05	1e-08	0.000125834	0.000490196	-130.3449	1083	957	7325	622	24	1	0.00554	0.84904	1.82306
473	Global_warming	Geological_Society_of_America	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	15.3	142.0	41.7	593.0	22.0	17.0	0.074814023	0.001023797	0.002310136	0.978158811	0.288005956	0.021546884	0	0.0758	0.5	0.0	GlobalWarming	0	3.7486e-05	6.214e-06	1.9e-08	0.00308642	0.00051164	171.6268	3368	541	516	132	5	2	0.00178	0.6947	4.01359
474	Intergovernmental_Panel_on_Climate_Change	Scientific_opinion_on_climate_change	14.2	2196.0	42.31	10130.0	482.0	15.5	0.069688191	16.5	1453.0	27.45	8930.0	300.0	19.1	0.069780599	0.001046078	0.00237037	0.997849067	0.996527651	0.069538296	0	0.11732	0.6	0.0	GlobalWarming	1	1.2428e-05	4.987e-06	1e-08	0.001923077	0.000771605	35.7099	961	335	286	234	45	1	0.0718	0.27146	10.19779
475	Global_warming	Malnutrition	13.8	1137.0	41.6	7835.0	314.0	15.2	0.022028002	14.2	867.0	42.72	6947.0	335.0	15.0	0.000442622	0.00077409	0.002310136	0.013106934	0.652293267	0.00028872	1	0.19687	1.0	0.0	GlobalWarming	0	3.7486e-05	1.496e-05	1e-08	0.000641026	0.00025582	98.2361	3368	541	1268	292	6	1	0.00713	0.60196	4.71648
476	United_Nations_Framework_Convention_on_Climate_Change	United_Nations_Convention_to_Combat_Desertification	15.2	1136.0	40.28	5346.0	221.0	16.5	0.069900772	15.2	253.0	33.54	1324.0	63.0	15.4	0.071814465	0.001036112	0.002377415	0.964576112	0.938872339	0.067424615	192	0.47214	1.0	0.0	GlobalWarming	0	1.263e-05	5.907e-06	1.9e-08	0.003246753	0.001518603	20.94266	649	668	107	509	205	2	0.08166	0.23444	11.80191
