id	ConceptA	ConceptB_Pre	ca_smog_index	ca_noun_phrases	ca_flesch_reading_ease	ca_number_words	ca_number_sentences	ca_ar_index	core_p_a	cb_smog_index	cb_noun_phrases	cb_flesch_reading_ease	cb_number_words	cb_number_sentences	cb_ar_index	core_p_b	arxiv_common_results_first_1000	core_common_results_first_500	core_p_b_given_a	core_p_a_given_b	core_p_a_and_b	cat_common	ave_tax_simil	max_tax_simil	min_tax_simil	domain	prerequisite	p_ca	p_cb	p_ca_cb	p_ca_given_cb	p_cb_given_ca	page_rank_difference	ca_inlinks	ca_outlinks	cb_inlinks	cb_outlinks	common_neighbors	direct_connections	link_proportion	ngd	pmi
272	Computer_vision	Robotics	14.7	880.0	35.68	5049.0	294.0	15.2	0.026298397	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	0.000903856	0.002311805	0.372735943	9.999999999	0.009802358	0	0.46	0.6	0.0	Computer Science	0	8.87e-06	1.8767e-05	1e-08	0.000510986	0.001081081	-24.6982	764	161	1599	358	12	1	0.12042	0.32745	8.46071
273	Software_metric	Computational_geometry	20.5	100.0	9.15	515.0	13.0	26.2	0.027301456	16.9	265.0	30.09	1602.0	63.0	18.5	0.020679289	0.001017268	0.002309469	0.839908434	1.108873832	0.022930723	0	0.20202	0.33333	0.0	Computer Science	0	1.745e-06	4.363e-06	0.0	0.0	0.0	-12.07412	104	78	309	146	2	0	0.0	0.0	0.0
274	Broadband_networks	Knowledge_management	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	0.000997315	0.002292264	3.113583117	0.764018956	0.050603159	0	0.15079	0.42857	0.0	Computer Science	0	8.53e-07	6.588e-06	0.0	0.0	0.0	-24.63752	49	40	493	194	1	0	0.0	0.0	0.0
275	Software_development	Machine_learning	16.4	518.0	24.68	3308.0	177.0	17.9	0.085776608	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	0.000978953	0.002293578	0.853006982	2.612671221	0.073168046	0	0.14503	0.4	0.0	Computer Science	0	1.2668e-05	1.5161e-05	0.0	0.0	0.0	-4.4274	1103	218	1294	287	5	0	0.00635	0.6249	4.52005
276	Assembly_language	Software_development	15.9	906.0	40.79	5841.0	257.0	16.4	0.023621478	16.4	518.0	24.68	3308.0	177.0	17.9	0.085776608	0.00100203	0.002293578	2.918111243	0.803600229	0.068930102	0	0.13257	0.5	0.0	Computer Science	0	1.6408e-05	1.2668e-05	0.0	0.0	0.0	24.3954	1385	326	1103	218	12	0	0.01011	0.55005	5.422
277	Software_quality_management	Cloud_computing	18.3	205.0	19.3	1193.0	42.0	20.5	0.08196112	15.2	995.0	33.14	6370.0	288.0	16.6	0.013983486	0.000952602	0.002289639	0.698498914	4.0940975	0.057249753	0	0.38095	0.42857	0.33333	Computer Science	0	5.18e-07	2.6659e-05	0.0	0.0	0.0	-79.44569	13	41	2541	239	1	0	0.0	0.0	0.0
278	Software_engineering	Data_mining	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	15.0	722.0	32.83	3900.0	178.0	16.6	0.114425435	0.000931315	0.002303484	2.932222365	0.853127484	0.097619483	0	0.43571	0.6	0.14286	Computer Science	0	1.3924e-05	1.1268e-05	0.0	0.0	0.0	15.1568	1260	192	887	288	8	0	0.01508	0.4894	6.31346
279	Artificial_intelligence	Data_integration	14.9	2049.0	41.8	13361.0	621.0	15.7	0.012433049	15.2	399.0	-2.74	2763.0	119.0	16.7	0.12143235	0.001012274	0.00229786	6.703227072	0.68632082	0.08334155	0	0.27721	0.5	0.14286	Computer Science	0	4.8121e-05	3.117e-06	0.0	0.0	0.0	141.91383	4442	576	195	130	4	0	0.00045	0.76404	3.43321
280	Theory_of_computation	Cryptography	14.4	301.0	19.77	1836.0	106.0	14.3	0.610915933	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	0.001016312	0.002317833	0.876657702	9.999999999	0.535564159	0	0.35714	0.42857	0.33333	Computer Science	0	2.714e-06	2.4051e-05	0.0	0.0	0.0	-116.9205	159	124	2084	424	8	0	0.11321	0.4618	7.98943
281	Combinatorial_optimization	Software_quality_management	13.7	211.0	32.39	728.0	72.0	16.4	0.012806326	18.3	205.0	19.3	1193.0	42.0	20.5	0.08196112	0.000950009	0.002289639	4.462633325	0.69728106	0.057149937	0	0.55556	0.55556	0.55556	Computer Science	0	2.426e-06	5.18e-07	0.0	0.0	0.0	6.82876	155	98	13	41	0	0	0.0	0.0	0.0
282	Combinatorial_optimization	Network_service	13.7	211.0	32.39	728.0	72.0	16.4	0.012806326	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	0.000950009	0.002295223	2.367496476	0.696732132	0.030318931	0	0.33535	0.4	0.27273	Computer Science	0	2.426e-06	1.112e-06	0.0	0.0	0.0	2.83068	155	98	54	62	1	0	0.0	0.0	0.0
283	Algorithm	Operating_system	15.1	1354.0	41.4	9529.0	443.0	14.8	0.018735488	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001034518	0.002304147	3.354013762	0.724888182	0.062839084	0	0.46111	0.55556	0.33333	Computer Science	0	3.7994e-05	5.283e-05	0.0	0.0	0.0	-122.586	3540	422	5021	488	10	0	0.02825	0.54494	4.71809
284	Data_integration	Network_service	15.2	399.0	-2.74	2763.0	119.0	16.7	0.12143235	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	0.000936353	0.002295223	0.918135608	2.562082922	0.111491365	0	0.42857	0.42857	0.42857	Computer Science	0	3.117e-06	1.112e-06	0.0	0.0	0.0	1.69808	195	130	54	62	0	0	0.0	0.0	0.0
285	Cryptography	Analysis_of_algorithms	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	15.7	705.0	-525.91	3420.0	98.0	20.4	0.611781564	0.001018304	0.002301496	9.999999999	0.876789032	0.536403365	0	0.34593	0.55556	0.2	Computer Science	0	2.4051e-05	3.462e-06	1e-08	0.002770083	0.000398724	111.092	2084	424	251	110	7	1	0.00864	0.48324	7.33077
286	Knowledge_management	Analysis_of_algorithms	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	15.7	705.0	-525.91	3420.0	98.0	20.4	0.611781564	0.001007101	0.002292264	9.09106024	0.984218785	0.602126907	0	0.28887	0.45455	0.0	Computer Science	0	6.588e-06	3.462e-06	0.0	0.0	0.0	7.7541	493	194	251	110	3	0	0.0	0.0	0.0
287	Machine_learning	Programming_language	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	14.9	689.0	41.8	6037.0	277.0	15.7	0.022707727	0.000978953	0.002300834	1.077286234	1.328599657	0.030169479	0	0.40212	0.55556	0.11111	Computer Science	0	1.5161e-05	2.805e-05	0.0	0.0	0.0	-107.2521	1294	287	2530	395	9	0	0.02705	0.52248	5.64427
288	Discrete_mathematics	System_programming	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	0.001043257	0.002310136	3.416309544	0.691120747	0.058539235	0	0.36667	0.4	0.33333	Computer Science	0	5.84e-06	1.314e-06	0.0	0.0	0.0	12.91709	295	314	59	78	2	0	0.0	0.0	0.0
289	Test_automation	Graphical_model	15.7	304.0	31.21	2057.0	88.0	16.8	0.04870654	13.9	195.0	-73.4	883.0	70.0	16.9	0.086475609	0.001053524	0.00229852	1.820581023	1.025424441	0.088674203	0	0.26667	0.4	0.2	Computer Science	0	3.874e-06	1.774e-06	0.0	0.0	0.0	2.931	284	120	95	90	0	0	0.0	0.0	0.0
290	Data_mining	Internet_protocol_suite	15.0	722.0	32.83	3900.0	178.0	16.6	0.114425435	15.1	988.0	34.36	5084.0	257.0	15.4	0.041992171	0.000957185	0.002292921	0.930830992	2.536442819	0.106510741	0	0.34451	0.42857	0.14286	Computer Science	0	1.1268e-05	1.3291e-05	0.0	0.0	0.0	-28.2843	887	288	1127	259	4	0	0.00902	0.57731	5.22647
291	Parallel_computing	Computer_network	16.1	1033.0	16.93	6453.0	307.0	16.4	0.025860075	14.2	1318.0	43.63	7747.0	383.0	15.0	0.039322811	0.001026404	0.002302821	1.367460375	0.89929043	0.035362628	0	0.36905	0.42857	0.25	Computer Science	0	1.169e-05	2.852e-05	1e-08	0.000336247	0.000820345	-126.7557	861	358	2537	437	19	1	0.04994	0.47411	6.52502
292	Data_warehouse	Software_project_management	14.5	651.0	34.46	3662.0	180.0	15.6	0.113244827	15.5	290.0	40.79	1955.0	96.0	17.2	0.073367119	0.001027432	0.002306805	1.171395543	1.8080918	0.132654486	0	0.52083	0.66667	0.25	Computer Science	0	4.45e-06	1.333e-06	0.0	0.0	0.0	18.76022	323	141	46	93	0	0	0.0031	0.50111	8.29858
293	Assembly_language	Mobile_application_development	15.9	906.0	40.79	5841.0	257.0	16.4	0.023621478	14.8	237.0	34.05	1199.0	56.0	16.3	0.105312326	0.001027723	0.002295882	3.553150433	0.796969073	0.083930666	0	0.07727	0.5	0.0	Computer Science	0	1.6408e-05	4.795e-06	0.0	0.0	0.0	73.73858	1385	326	258	242	8	0	0.00072	0.7377	3.71063
294	Software_quality_management	Software_analytics	18.3	205.0	19.3	1193.0	42.0	20.5	0.08196112	19.0	228.0	9.01	960.0	29.0	23.1	0.022134044	0.000978978	0.002289639	0.842281718	3.118921863	0.069034353	0	0.66667	0.66667	0.66667	Computer Science	0	5.18e-07	7.1e-07	0.0	0.0	0.0	0.56205	13	41	17	57	0	0	0.0	0.0	0.0
295	Information_retrieval	Broadband_networks	13.9	498.0	38.21	2334.0	128.0	15.2	0.074400964	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	0.001022887	0.002301827	0.689614384	3.156950015	0.051307975	0	0.15873	0.33333	0.0	Computer Science	0	6.339e-06	8.53e-07	0.0	0.0	0.0	23.11182	467	194	49	40	1	0	0.0	0.0	0.0
296	Cryptography	Computer-aided_software_engineering	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	15.1	370.0	36.39	1950.0	117.0	15.4	0.045064656	0.000941931	0.002319849	9.999999999	0.404829399	0.018243498	0	0.29226	0.42857	0.14286	Computer Science	0	2.4051e-05	1.995e-06	0.0	0.0	0.0	124.43884	2084	424	118	90	3	0	0.00048	0.72178	4.24975
297	Robotics	Modeling_language	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	16.4	380.0	25.08	2492.0	119.0	17.9	0.032807831	0.000944022	0.002299181	9.999999999	0.494294327	0.016216725	0	0.25714	0.42857	0.14286	Computer Science	0	1.8767e-05	2.369e-06	0.0	0.0	0.0	52.735	1599	358	120	127	2	0	0.0	0.0	0.0
298	Artificial_intelligence	Translator_(computing)	14.9	2049.0	41.8	13361.0	621.0	15.7	0.012433049	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	0.001021555	0.002303484	0.781758276	0.838220555	0.009719639	0	0.38485	0.5	0.27273	Computer Science	0	4.8121e-05	9.3e-07	0.0	0.0	0.0	146.20973	4442	576	30	67	2	0	0.00023	0.70241	5.13365
299	Software_metric	Information_management	20.5	100.0	9.15	515.0	13.0	26.2	0.027301456	19.6	424.0	13.11	2898.0	88.0	22.7	0.096355928	0.00100903	0.002294894	2.787178734	0.789718268	0.076094037	0	0.2847	0.55556	0.0	Computer Science	0	1.745e-06	4.066e-06	0.0	0.0	0.0	-7.99142	104	78	265	159	1	0	0.00962	0.52079	7.40724
300	Software_testing	Network_service	15.0	1087.0	40.18	8718.0	382.0	16.3	0.036815638	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	0.000954075	0.002293578	1.246255921	1.05436631	0.045881707	0	0.38095	0.42857	0.33333	Computer Science	0	9.369e-06	1.112e-06	0.0	0.0	0.0	30.76051	712	265	54	62	2	0	0.0	0.0	0.0
301	Operating_system	Cryptography	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	0.001009285	0.002307138	0.536969746	9.999999999	0.046548817	0	0.43889	0.55556	0.4	Computer Science	0	5.283e-05	2.4051e-05	0.0	0.0	0.0	194.423	5021	488	2084	424	10	0	0.01454	0.5483	5.02846
302	Software_quality_management	Object-oriented_design	18.3	205.0	19.3	1193.0	42.0	20.5	0.08196112	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	0.000973934	0.002289639	1.145253258	1.674979596	0.093866239	0	0.5	0.66667	0.33333	Computer Science	0	5.18e-07	1.16e-06	0.0	0.0	0.0	-3.45805	13	41	57	64	2	0	0.0	0.0	0.0
303	Software_analytics	Game_theory	19.0	228.0	9.01	960.0	29.0	23.1	0.022134044	15.0	1511.0	34.76	8362.0	382.0	15.2	0.042952986	0.001030503	0.002296211	1.351867041	0.696628724	0.029922284	0	0.37103	0.55556	0.25	Computer Science	0	7.1e-07	1.6983e-05	0.0	0.0	0.0	-78.84894	17	57	1291	480	0	0	0.0	0.0	0.0
304	Robotics	Computational_linguistics	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	16.7	466.0	29.59	3580.0	143.0	18.6	0.014287788	0.000903909	0.002308136	6.938662518	0.440842182	0.00629866	0	0.24603	0.55556	0.0	Computer Science	0	1.8767e-05	5.131e-06	0.0	0.0	0.0	38.7406	1599	358	336	199	7	0	0.00563	0.54289	6.29218
305	Data_warehouse	Robotics	14.5	651.0	34.46	3662.0	180.0	15.6	0.113244827	13.7	1078.0	43.32	7663.0	392.0	14.2	0.000907763	0.000950375	0.002306805	0.602581064	9.999999999	0.068239189	0	0.13571	0.2	0.0	Computer Science	0	4.45e-06	1.8767e-05	0.0	0.0	0.0	-37.7054	323	141	1599	358	1	0	0.0031	0.76999	3.17919
306	Computational_linguistics	Cryptography	16.7	466.0	29.59	3580.0	143.0	18.6	0.014287788	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	0.000979235	0.002308136	0.417699137	9.999999999	0.005967997	1	0.2747	1.0	0.0	Computer Science	0	5.131e-06	2.4051e-05	0.0	0.0	0.0	-110.0526	336	199	2084	424	6	0	0.02679	0.57066	5.91
307	Software_architecture	Software_quality_management	16.9	655.0	24.27	3984.0	183.0	19.5	0.028439852	18.3	205.0	19.3	1193.0	42.0	20.5	0.08196112	0.000982267	0.002289639	2.607141173	0.90465709	0.074146708	0	0.66667	0.66667	0.66667	Computer Science	0	4.152e-06	5.18e-07	0.0	0.0	0.0	12.25859	256	177	13	41	2	0	0.00781	0.37926	11.45709
308	Network_service	Computer_security	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	16.0	1606.0	31.51	9711.0	416.0	17.2	0.027616204	0.000880487	0.002295223	0.935162835	1.473571794	0.04069446	0	0.26435	0.66667	0.0	Computer Science	0	1.112e-06	1.9755e-05	0.0	0.0	0.0	-63.82441	54	62	1609	451	3	0	0.07407	0.52747	7.7507
309	Data-intensive_computing	Mobile_application_development	18.5	370.0	19.5	2446.0	93.0	20.8	0.120693962	14.8	237.0	34.05	1199.0	56.0	16.3	0.105312326	0.001022495	0.002295882	1.385312634	1.587647695	0.167198871	0	0.20833	0.5	0.0	Computer Science	0	1.17e-06	4.795e-06	0.0	0.0	0.0	-2.66128	50	72	258	242	4	0	0.0	0.0	0.0
310	Broadband_networks	Object-oriented_design	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	14.6	145.0	34.36	1258.0	60.0	14.5	0.056040229	0.001022887	0.002301827	2.589198035	0.750900753	0.04208065	0	0.33333	0.33333	0.33333	Computer Science	0	8.53e-07	1.16e-06	0.0	0.0	0.0	-2.32848	49	40	57	64	0	0	0.0	0.0	0.0
311	Compiler	Data_integration	15.1	993.0	35.27	5714.0	292.0	15.1	0.024304431	15.2	399.0	-2.74	2763.0	119.0	16.7	0.12143235	0.001032434	0.00229786	3.976663103	0.795920802	0.096650533	0	0.29726	0.42857	0.14286	Computer Science	0	1.9199e-05	3.117e-06	0.0	0.0	0.0	96.49283	1710	292	195	130	1	0	0.00117	0.66939	4.81042
312	Machine_learning	Internet_protocol_suite	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	15.1	988.0	34.36	5084.0	257.0	15.4	0.041992171	0.000978953	0.002292921	1.623213199	1.082539941	0.045458202	0	0.25172	0.55556	0.11111	Computer Science	0	1.5161e-05	1.3291e-05	0.0	0.0	0.0	-20.1996	1294	287	1127	259	3	0	0.00386	0.6669	4.00357
313	Software_engineering	Software_metric	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	20.5	100.0	9.15	515.0	13.0	26.2	0.027301456	0.000957284	0.002308802	1.081903228	1.319295912	0.036018699	0	0.30952	0.66667	0.0	Computer Science	0	1.3924e-05	1.745e-06	1e-08	0.005494505	0.000688705	60.60972	1260	192	104	78	4	1	0.01508	0.39149	9.40581
314	Test_automation	Object-oriented_analysis_and_design	15.7	304.0	31.21	2057.0	88.0	16.8	0.04870654	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	0.001027828	0.00229852	9.999999999	0.952513615	0.524177469	0	0.38333	0.5	0.2	Computer Science	0	3.874e-06	1.765e-06	0.0	0.0	0.0	2.18698	284	120	88	96	3	0	0.00352	0.51916	7.54835
315	System_programming	Distributed_object	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	0.00102811	0.002301165	0.878990916	2.058806447	0.074452194	0	0.41667	0.5	0.33333	Computer Science	0	1.314e-06	6.33e-07	0.0	0.0	0.0	4.51504	59	78	21	45	1	0	0.0	0.0	0.0
316	Computer_vision	Software_architecture	14.7	880.0	35.68	5049.0	294.0	15.2	0.026298397	16.9	655.0	24.27	3984.0	183.0	19.5	0.028439852	0.000955504	0.002301165	1.069018796	0.988524175	0.028113481	0	0.40198	0.71429	0.0	Computer Science	0	8.87e-06	4.152e-06	0.0	0.0	0.0	20.8362	764	161	256	177	1	0	0.0	0.0	0.0
317	Computational_geometry	Social_network_analysis	16.9	265.0	30.09	1602.0	63.0	18.5	0.020679289	16.3	511.0	23.05	2953.0	125.0	17.7	0.159098659	0.000991836	0.002291279	5.957554955	0.774349725	0.123198003	0	0.25341	0.33333	0.0	Computer Science	0	4.363e-06	4.124e-06	0.0	0.0	0.0	9.26501	309	146	225	205	3	0	0.00324	0.57666	6.07229
318	Information_management	Software_development	19.6	424.0	13.11	2898.0	88.0	22.7	0.096355928	16.4	518.0	24.68	3308.0	177.0	17.9	0.085776608	0.000984226	0.002293578	1.345079803	1.510976192	0.129606413	0	0.21011	0.6	0.0	Computer Science	0	4.066e-06	1.2668e-05	0.0	0.0	0.0	-41.1188	265	159	1103	218	8	0	0.01509	0.57467	6.00047
319	Social_network_analysis	Computational_linguistics	16.3	511.0	23.05	2953.0	125.0	17.7	0.159098659	16.7	466.0	29.59	3580.0	143.0	18.6	0.014287788	0.000979235	0.002291279	0.74168109	8.258833885	0.118000467	0	0.08313	0.42857	0.0	Computer Science	0	4.124e-06	5.131e-06	0.0	0.0	0.0	-12.12901	225	205	336	199	5	0	0.01778	0.44565	7.95143
320	Computational_geometry	Database	16.9	265.0	30.09	1602.0	63.0	18.5	0.020679289	14.8	1247.0	33.04	7883.0	344.0	15.8	0.013260239	0.001017268	0.002290623	0.705037731	1.099503521	0.014579679	0	0.27273	0.27273	0.27273	Computer Science	0	4.363e-06	4.0919e-05	0.0	0.0	0.0	-163.4786	309	146	3843	424	4	0	0.04854	0.5762	5.88494
321	Information_retrieval	Operating_system	13.9	498.0	38.21	2334.0	128.0	15.2	0.074400964	14.7	1272.0	40.58	8820.0	375.0	15.2	0.086687969	0.001009285	0.002307138	1.463180058	1.255791415	0.108862007	0	0.22222	0.33333	0.0	Computer Science	0	6.339e-06	5.283e-05	0.0	0.0	0.0	-299.2866	467	194	5021	488	6	0	0.0257	0.65528	4.58146
322	Software_architecture	Data-intensive_computing	16.9	655.0	24.27	3984.0	183.0	19.5	0.028439852	18.5	370.0	19.5	2446.0	93.0	20.8	0.120693962	0.001048057	0.002301165	3.456076985	0.814376417	0.098290317	0	0.40179	0.5	0.25	Computer Science	0	4.152e-06	1.17e-06	1e-08	0.008196721	0.002309469	11.03856	256	177	50	72	4	1	0.00391	0.48445	8.51368
323	Test_automation	Broadband_networks	15.7	304.0	31.21	2057.0	88.0	16.8	0.04870654	15.8	175.0	24.58	1016.0	48.0	18.4	0.016252388	0.001022887	0.00229852	0.698145948	2.092263283	0.034004274	0	0.2381	0.33333	0.14286	Computer Science	0	3.874e-06	8.53e-07	0.0	0.0	0.0	4.89333	284	120	49	40	1	0	0.0	0.0	0.0
324	Analysis_of_algorithms	Distributed_computing	15.7	705.0	-525.91	3420.0	98.0	20.4	0.611781564	15.3	549.0	35.57	3775.0	192.0	15.4	0.03413999	0.001054608	0.002301496	0.931949646	9.999999999	0.570149611	0	0.45455	0.45455	0.45455	Computer Science	0	3.462e-06	1.1623e-05	0.0	0.0	0.0	-29.9304	251	110	1012	200	12	0	0.02789	0.50583	7.01035
325	Software_engineering	System_programming	16.5	499.0	25.08	2765.0	132.0	18.1	0.033291978	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	0.00095627	0.002308802	2.189454732	0.860562584	0.072891279	0	0.42679	0.6	0.25	Computer Science	0	1.3924e-05	1.314e-06	0.0	0.0	0.0	59.66379	1260	192	59	78	5	0	0.00159	0.57138	6.97568
326	Theory_of_computation	Distributed_computing	14.4	301.0	19.77	1836.0	106.0	14.3	0.610915933	15.3	549.0	35.57	3775.0	192.0	15.4	0.03413999	0.00104172	0.002304811	0.931895842	9.999999999	0.569310018	0	0.33333	0.33333	0.33333	Computer Science	0	2.714e-06	1.1623e-05	0.0	0.0	0.0	-35.7589	159	124	1012	200	8	0	0.04403	0.48338	7.66901
327	Software_testing	Computer_vision	15.0	1087.0	40.18	8718.0	382.0	16.3	0.036815638	14.7	880.0	35.68	5049.0	294.0	15.2	0.026298397	0.000954075	0.002293578	0.876483814	1.22700676	0.032268311	0	0.29325	0.55556	0.0	Computer Science	0	9.369e-06	8.87e-06	0.0	0.0	0.0	1.6638	712	265	764	161	2	0	0.00421	0.63023	4.68933
328	Translator_(computing)	Game_theory	17.3	36.0	22.14	191.0	7.0	20.0	0.011595563	15.0	1511.0	34.76	8362.0	382.0	15.2	0.042952986	0.001021555	0.002303484	2.188661374	0.590849717	0.02537876	0	0.31818	0.33333	0.27273	Computer Science	0	9.3e-07	1.6983e-05	0.0	0.0	0.0	-76.88663	30	67	1291	480	1	0	0.0	0.0	0.0
329	Distributed_object	Discrete_mathematics	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	15.8	537.0	9.79	2756.0	164.0	17.2	0.017135226	0.00102811	0.002301165	0.622993447	1.314787691	0.022529184	0	0.4	0.4	0.4	Computer Science	0	6.33e-07	5.84e-06	0.0	0.0	0.0	-17.43213	21	45	295	314	1	0	0.0	0.0	0.0
330	Software_architecture	Information_retrieval	16.9	655.0	24.27	3984.0	183.0	19.5	0.028439852	13.9	498.0	38.21	2334.0	128.0	15.2	0.074400964	0.001031912	0.002301165	2.116115426	0.808887485	0.060182009	0	0.19444	0.33333	0.0	Computer Science	0	4.152e-06	6.339e-06	0.0	0.0	0.0	-11.9828	256	177	467	194	3	0	0.00391	0.62633	5.29025
331	Distributed_object	Network_service	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	16.6	90.0	30.09	410.0	17.0	20.2	0.043515908	0.000927807	0.002295223	1.214205829	1.009035033	0.043909076	0	0.5	0.5	0.5	Computer Science	0	6.33e-07	1.112e-06	0.0	0.0	0.0	-3.45292	21	45	54	62	1	0	0.0	0.0	0.0
332	Machine_learning	Knowledge_management	15.9	585.0	31.11	3820.0	160.0	17.7	0.028005072	16.6	353.0	16.83	2071.0	98.0	18.9	0.066232859	0.001004714	0.002292264	2.162297372	0.914278727	0.060555294	0	0.20688	0.42857	0.0	Computer Science	0	1.5161e-05	6.588e-06	0.0	0.0	0.0	31.8848	1294	287	493	194	5	0	0.00773	0.53101	6.19639
333	Software_analytics	Computer_security	19.0	228.0	9.01	960.0	29.0	23.1	0.022134044	16.0	1606.0	31.51	9711.0	416.0	17.2	0.027616204	0.000953215	0.002296211	1.092238286	0.875415376	0.02417565	0	0.31227	0.5	0.0	Computer Science	0	7.1e-07	1.9755e-05	0.0	0.0	0.0	-68.38454	17	57	1609	451	2	0	0.05882	0.58948	7.41812
334	Social_network_analysis	Software_metric	16.3	511.0	23.05	2953.0	125.0	17.7	0.159098659	20.5	100.0	9.15	515.0	13.0	26.2	0.027301456	0.00100903	0.002291279	0.81501517	4.74948378	0.129667821	0	0.19418	0.42857	0.0	Computer Science	0	4.124e-06	1.745e-06	0.0	0.0	0.0	2.80911	225	205	104	78	0	0	0.0	0.0	0.0
335	Computer_architecture	Information_retrieval	14.9	456.0	35.78	2633.0	140.0	14.9	0.02665576	13.9	498.0	38.21	2334.0	128.0	15.2	0.074400964	0.001028807	0.002306473	2.221269507	0.795818003	0.059209627	0	0.22222	0.33333	0.0	Computer Science	0	6.262e-06	6.339e-06	0.0	0.0	0.0	12.9825	488	165	467	194	3	0	0.01844	0.43346	7.52944
336	Computer_graphics	Cryptography	15.0	1181.0	40.08	7547.0	332.0	15.9	0.020566722	15.9	1032.0	32.53	6856.0	279.0	16.7	0.000384568	0.001018304	0.002312139	0.336842146	9.999999999	0.006927739	0	0.43651	0.55556	0.33333	Computer Science	0	1.7472e-05	2.4051e-05	0.0	0.0	0.0	-52.4637	1382	440	2084	424	10	0	0.0152	0.5657	5.09217
337	System_programming	Software_testing	15.9	98.0	31.01	605.0	26.0	18.4	0.084701892	15.0	1087.0	40.18	8718.0	382.0	16.3	0.036815638	0.001057219	0.002293578	0.89305198	2.05464841	0.075643193	0	0.46548	0.6	0.33333	Computer Science	0	1.314e-06	9.369e-06	0.0	0.0	0.0	-29.69839	59	78	712	265	5	0	0.01695	0.58223	6.79915
338	Game_theory	Data_warehouse	15.0	1511.0	34.76	8362.0	382.0	15.2	0.042952986	14.5	651.0	34.46	3662.0	180.0	15.6	0.113244827	0.001027432	0.002306805	2.353120144	0.892522335	0.101073538	0	0.11369	0.33333	0.0	Computer Science	0	1.6983e-05	4.45e-06	0.0	0.0	0.0	58.1993	1291	480	323	141	2	0	0.00077	0.74766	3.48787
339	Object-oriented_analysis_and_design	Assembly_language	15.0	286.0	27.32	1708.0	94.0	15.6	0.550309686	15.9	906.0	40.79	5841.0	257.0	16.4	0.023621478	0.001027723	0.002299842	0.907228412	9.999999999	0.499256582	0	0.16727	0.5	0.0	Computer Science	0	1.765e-06	1.6408e-05	0.0	0.0	0.0	-73.78397	88	96	1385	326	3	0	0.02273	0.60107	6.26243
340	Graphical_model	Assembly_language	13.9	195.0	-73.4	883.0	70.0	16.9	0.086475609	15.9	906.0	40.79	5841.0	257.0	16.4	0.023621478	0.001053416	0.002299842	0.780911948	2.858831896	0.067529836	0	0.1007	0.27273	0.0	Computer Science	0	1.774e-06	1.6408e-05	0.0	0.0	0.0	-74.52799	95	90	1385	326	0	0	0.0	0.0	0.0
341	Software_project_management	Computer_vision	15.5	290.0	40.79	1955.0	96.0	17.2	0.073367119	14.7	880.0	35.68	5049.0	294.0	15.2	0.026298397	0.000955504	0.002311805	0.812918055	2.267874164	0.059641455	0	0.24127	0.42857	0.0	Computer Science	0	1.333e-06	8.87e-06	0.0	0.0	0.0	-31.76742	46	93	764	161	1	0	0.0	0.0	0.0
342	Distributed_object	Data_warehouse	15.9	80.0	33.24	548.0	26.0	17.1	0.036162794	14.5	651.0	34.46	3662.0	180.0	15.6	0.113244827	0.00102811	0.002301165	2.732236714	0.872492957	0.098805314	0	0.33333	0.33333	0.33333	Computer Science	0	6.33e-07	4.45e-06	0.0	0.0	0.0	-19.54243	21	45	323	141	0	0	0.0	0.0	0.0
